Context Note (not to translate),Speaker,English,Translation,File name,Line number
,Mechanic,It just froze in place...<30><nl>I don't think the water did it any good.,Bertan izoztu da...<30><nl>Ez dut uste urak batere onik egin dionik.,Dungeon1/Guardian/chaseEnd,223
,Mechanic,Is this another relic left here by the <b>owls<b>?,Hau ere <b>hontzek<b> utzitako beste erlikia bat al da?,Dungeon1/Guardian/chaseEnd,231
,Mechanic,"Hmmm, <30>I wonder<10>.<10>.<10>.","Mmmm, <30>agian<10>.<10>.<10>.",Dungeon1/Guardian/chaseEnd,236
,Alphonse,"Um, Master Geddy,","Um, Maisu Geddy,",Dungeon1/Guardian/chaseEnd,284
,Alphonse,W-What are you doing?,Z-Zertan ari zara?,Dungeon1/Guardian/chaseEnd,284
,Mechanic,OK! <30>YEAH! <30>Bad idea!,BAI! <30>ADOS! <30>Ez da ideia ona izan!,Dungeon1/Guardian/chaseEnd,309
,Mechanic,"Let's <b>move<b> guys, before it does.","Mutilok, <b>goazen<b>, bera esnatu aurretik.",Dungeon1/Guardian/chaseEnd,314
,Mechanic,Hey! Over there!,Ei! Hemendik!,Dungeon1/discoverWindMachine,33
,Mechanic,It's the <b>Control room<b>! But...,Hemen da <b>kontrol-gela<b>! Baina...,Dungeon1/discoverWindMachine,44
,Mechanic,All this machinery...,Makineria guzti hau...,Dungeon1/discoverWindMachine,66
,Mechanic,It looks like it's been broken for decades...,Orain dela hamarkada asko hondatu zela dirudi...,Dungeon1/discoverWindMachine,66
,Mechanic,But then<10>.<10>.<10>. <30>Shouldn't the temple be closed off?,Baina orduan<10>.<10>.<10>. <30>Ez al litzateke tenplua itxita egon beharko?,Dungeon1/discoverWindMachine,66
,Mechanic,The Professor said that this machine was blowing the islands apart...,Irakasleak esan zuen makina honek<nl>mantentzen zituela uharteak bata besteagandik bereizita...,Dungeon1/discoverWindMachine,66
,Mechanic,Could he have been wrong..?,Tronpatu egin ote da...?,Dungeon1/discoverWindMachine,66
,Mechanic,"We have to hurry up, guys!","Bizkor ibili behar dugu, lagunok!",Dungeon1/discoverWindMachine,82
,Mechanic,If we can't use this machine to<nl>slow the pirates down<10>.<10>.<10>.,Ezin badugu makina hau erabili<nl>piratak geldiarazteko<10>.<10>.<10>.,Dungeon1/discoverWindMachine,82
,Mechanic,...They'll have a clear path to <15><b>Advent<b>!,...<b>Abendu<b>rako bidea libre izango dute!,Dungeon1/discoverWindMachine,88
,Mechanic,We might already be too late!,Baliteke dagoeneko beranduegi izatea!,Dungeon1/discoverWindMachine,88
,Mechanic,Let's go!,Goazen!,Dungeon1/discoverWindMachine,102
,Toby,"Oh!<20> Hello, Otus.","O!<20> Kaixo, Otus.",Dungeon1/Top/tobyCheck,11
,Toby,What brings you up here?,Zer habil hemen?,Dungeon1/Top/tobyCheck,11
,Toby,"Well, now that the islands are coming apart<nl>and the rocks are floating upwards...","Tira, orain uharteak elkarrengandik bereizten<nl>ari direla, eta harriak goraka hegan...",Dungeon1/Top/tobyCheck,20
,Toby,I figured it was time to come back here.,Pentsatu diat berriro hona bueltatzeko unea dela.,Dungeon1/Top/tobyCheck,20
,Toby,To remember.,Oroitzera.,Dungeon1/Top/tobyCheck,20
,Toby,"I grew up here in Advent, Otus.","Hemen hazi ninduan, Otus, Abendun.",Dungeon1/Top/tobyCheck,30
,Toby,This is where I learned how to swim.,Hemen ikasi nian nola igeri egin.,Dungeon1/Top/tobyCheck,30
,Toby,"How to build a house, how to fish.","Nola eraiki etxe bat, nola arrantzan egin.",Dungeon1/Top/tobyCheck,30
,Toby,That sort of thing.,Guzti hori.,Dungeon1/Top/tobyCheck,30
,Toby,I could never stop working back then.,"Garai haietan lan eta lan egiten nian, besterik ez.",Dungeon1/Top/tobyCheck,30
,Toby,Always had somethin' to do.,Beti nian egitekoren bat esku artean.,Dungeon1/Top/tobyCheck,30
,Toby,It's where I met my wife.,Hemen ezagutu nian emaztea ere.,Dungeon1/Top/tobyCheck,43
,Toby,"After that, I didn't<nl>need to work so hard.","Horren ondoren, ez nian<nl>hain gogor lan egiteko beharrik.",Dungeon1/Top/tobyCheck,43
,Toby,I had all I wanted.,Nahi nuen guztia neukaan.,Dungeon1/Top/tobyCheck,43
,Toby,"Can you imagine that, Otus?","Imajinatzen, Otus?",Dungeon1/Top/tobyCheck,53
,Toby,Such perfect peace.,Erabateko bakea sentitzen nian.,Dungeon1/Top/tobyCheck,53
,Toby,I've missed her for so long now.,Hainbeste sentitzen diat bere falta.,Dungeon1/Top/tobyCheck,80
,Toby,I wish she could have come to<nl>Vellie and seen you grow up.,"Ai, Velliera etortzerik izan balu<nl>hi hazten ikusteko.",Dungeon1/Top/tobyCheck,88
,Toby,But I buried her up here... In her home.,Baina hemen goian lur eman nioan... Bere etxean.,Dungeon1/Top/tobyCheck,93
,Toby,And now that home is in ruins.,Eta orain etxe hori hondar pila bat baino ez duk.,Dungeon1/Top/tobyCheck,98
,Toby,And the Professor says that the<nl>rest of the world is ending too.,Eta irakasleak ziok munduaren<nl>gainontzekoa ere azkenetan dagoela.,Dungeon1/Top/tobyCheck,103
,Toby,"I'm glad I met you, Otus.","Pozten nauk hi ezagutu izanaz, Otus.",Dungeon1/Top/tobyCheck,137
,Toby,"With you and the other villagers in Vellie,<nl>I've had a life worth living.","Hiri eta Vellieko beste herritarrei esker,<nl>bizitza ederra izan diat.",Dungeon1/Top/tobyCheck,137
,Toby,Even though the world ended for me years ago.,Nahiz eta mundua niretzat orain urte asko amaitu zuan.,Dungeon1/Top/tobyCheck,137
,Toby,"Thanks for listening to me, Otus.","Eskerrik asko ni entzuteagatik, Otus.",Dungeon1/Top/tobyCheck,151
,Toby,I couldn't bring myself to say<nl>goodbye to anyone when I left.,Ez nian inor agurtzeko indarrik<nl>alde egin nuenean.,Dungeon1/Top/tobyCheck,151
,Toby,Just took the first ferry I could find!,Aurkitu nian lehenengo ferrya hartu nian!,Dungeon1/Top/tobyCheck,151
,Toby,"But we're like family,<20> all of us in Vellie.","Baina nire familia zarete,<20> Vellieko guztiok.",Dungeon1/Top/tobyCheck,161
,Toby,And... it was scary to go up here alone.,Eta... beldurgarria izan duk hona bakarrik igotzea.,Dungeon1/Top/tobyCheck,161
,Toby,"Now that you're here, I feel a lot stronger.","Orain hi ere hemen hagoela, askoz indartsuago sentitzen nauk.",Dungeon1/Top/tobyCheck,161
,Toby,"Ahh, feel that breeze, Otus!","Aaa, sentizak haize gozo hau, Otus!",Dungeon1/Top/tobyCheck,175
,Toby,It makes me feel like a young man again!,Berriro gazte sentiarazten naik!,Dungeon1/Top/tobyCheck,175
,Mechanic,What's going on here?,Zer gertatzen da hemen?,adventAttack,107
,Mechanic,"Uh, where is everyone?","Ei, non dago jendea?",adventAttack,111
,Alphonse,"Alas, it has come to this.","Tamalez, iritsi da unea.",adventAttack,123
,Mechanic,Alphonse?,Alphonse?,adventAttack,139
,Alphonse,"Listen, you two.<10> I need to hide for now.<20><nl>You cannot be seen with me here.","Entzun, biok.<10> Oraingoz ezkutatu beharra daukat.<20><nl>Ezin zaituztete nirekin ikusi.",adventAttack,155
,Alphonse,"When the time comes, summon me<nl>with your teleporter, Otus.","Une egokia iristean, dei nazazu<nl>telegarraiatzailea erabilita, Otus.",adventAttack,159
,Alphonse,I must be off.,Joan beharra dut.,adventAttack,163
,Mechanic,...What's he thinking<5>.<5>.<5>?,...Zer darabil buruan<5>.<5>.<5>.<5>?,adventAttack,184
,Mechanic,"Let's go, Otus!","Goazen, Otus!",adventAttack,193
,Mechanic,We've gotta check if Asio and the Professor made it in time!,Asio eta irakaslea garaiz iritsi diren egiaztatu behar dugu!,adventAttack,193
,Mentor,<b>Otus!<b>,<b>Otus!<b>,adventAsioProfessorComplaining,38
,Mentor,Don't just stand there! Get inside!,"Zer egiten duzue hor, geldi! Sartu barrura!",adventAsioProfessorComplaining,42
,Mentor,"Hurry, you fool!","Bizkor, kaikuok!",adventAsioProfessorComplaining,55
,FakeTurretGunner1,.<10>.<10>?,.<10>.<10>.<10>?,Advent/molstromAttacks,43
,Molstrom,Ha<20> ha<20> ha!,Ja<20> ja<20> ja!,Advent/molstromAttacks,246
,FerrySoldier0,"Alright, soldiers!","Oso ondo, soldaduak!",Advent/sneakOntoFerry,74
,FerrySoldier0,"It's going to be tough out there,<nl>but we have to succeed!","Hor kanpoan gorriak ikusiko ditugu,<nl>baina garaipena lortu behar dugu!",Advent/sneakOntoFerry,79
,FerrySoldier0,Are you all ready?,Guztiok prest?,Advent/sneakOntoFerry,120
,FerrySoldier0,Let's move out and save this city!,Ba goazen hiri hau salbatzera!,Advent/sneakOntoFerry,125
,Mentor,Move it!,Mugi!,checkAdventPirateAttack,73
,Mechanic,HEY!,EI!,checkAdventPirateAttack,112
,Mechanic,Lay off Otus!,Ez ukitu Otus!,checkAdventPirateAttack,117
,Professor,"Be quiet, Geddy!","Ixo, Geddy!",checkAdventPirateAttack,129
,Professor,You're both to blame for this!,Dena zuon bion errua da!,checkAdventPirateAttack,129
,Mechanic,What?! <30>What for?,Zer?! <30>Zer diozu?,checkAdventPirateAttack,142
,Mentor,You idiots!,Ergelok!,checkAdventPirateAttack,153
,Mentor,You were supposed to shut down the Owl Temple!,Hontzaren Tenplua itzali behar zenuten!,checkAdventPirateAttack,153
,Mentor,Did you think we sent you<nl>out to have fun?!,Ondo pasatzera bidali<nl>zintuztegula uste zenuten?!,checkAdventPirateAttack,153
,Mentor,"...Oh, how I wish I could have<nl>sent someone competent instead...","...O, zergatik ez nian<nl>guztiz inutila ez den norbait bidali!",checkAdventPirateAttack,174
,Mechanic,H<20>-hey now...<30> There<nl>was nothing to shut down!,B-<20>Baina...<30> Ez zegoen<nl>itzaltzekorik ezer!,checkAdventPirateAttack,194
,Mechanic,The control room was broken...,Kontrol-gela erabat hondatua zegoen...,checkAdventPirateAttack,194
,Mechanic,The Owl Temple has been shut down for years!,Hontzaren Tenpluak urteak daramatza itzalita!,checkAdventPirateAttack,194
,Professor,The wind machinery was <30>never<30> active!?,Haize makineria <30>ez <30>zegoela <30>martxan!?,checkAdventPirateAttack,204
,Professor,<15>.<15>.<15>.,<15>.<15>.<15>.,checkAdventPirateAttack,212
,Mentor,Don't be ridiculous.<nl><50>We're all familiar with you and<nl>Otus's slackery!,Ez esan txorakeriarik.<nl><50>Ez ginen atzo goizean jaio<nl>eta ondo ezagutzen zaituztegu!,checkAdventPirateAttack,230
,Mentor,"Your actions are inexcusable, Otus.<30><nl>You bring shame to owls everywhere.","Hire ekintzek ez diate barkamenik, Otus.<30><nl>Munduko hontz guztiok lotsarazten gaituk.",checkAdventPirateAttack,230
,Mentor,"And most of all,<30> you<nl>bring shame upon me.","Eta batez ere,<30><nl>ni lotsarazten nauk.",checkAdventPirateAttack,230
,Kernelle,"This is quite enough, Asio.","Nahikoa da, Asio.",checkAdventPirateAttack,251
,Kernelle,"Rather than blow up on this child,<nl>you should get to work defending Advent!","Mutiko gizarajo hau martirizatu ordez,<nl>Abendu babesteko lanari ekin beharko zenioke!",checkAdventPirateAttack,268
,Kernelle,"Strix, will you stop this silliness?","Strix, geldiaraziko duzu erokeria hau?",checkAdventPirateAttack,268
,AsioRival,"Absolutely, Kernelle.","Jakina, Kernelle.",checkAdventPirateAttack,292
,AsioRival,"Asio, we don't have time for this.<30><nl>As a fellow owl, you should know better!","Asio, ez diagu honetarako astirik.<30> Hi moduko<nl>hontz batek ondo jakin beharko likek hori!",checkAdventPirateAttack,296
,AsioRival,The entirety of Captain Molstrom's fleet<nl>is raining down fire upon Advent.,Molstrom kapitainaren flota guztia<nl>Abendu erasotzen ari duk.,checkAdventPirateAttack,296
,AsioRival,My students and I plan to carry<nl>supplies to the turret gunners<nl>and do repairs.,"Nire ikasleek eta nik hornigaiak garraiatzeko<nl>asmoa diagu dorretxoetako tiratzaileentzako, eta<nl>konpontze lanak ere egingo ditiagu.",checkAdventPirateAttack,296
,AsioRival,"It will be dangerous, but<nl>it's the least we can do.","Arriskutsua izango duk, baina<nl>egin dezakegun gutxienekoa duk.",checkAdventPirateAttack,296
,Professor,Is there no way to strike<nl>back at the pirates?,Ez al dago piratei<nl>kontraerasoa egiteko aukerarik?,checkAdventPirateAttack,308
,AsioRival,I'm afraid not.,"Ez diat uste, zoritxarrez.",checkAdventPirateAttack,316
,AsioRival,Our only recourse is our turrets. The<nl>pirate <b>Dreadnoughts<b> are too heavily fortified<nl>to assault with our own ships.,Dugun baliabide bakarra geure dorretxoak dituk.<nl>Piraten <b>korazatuak<b> sendoegiak dituk geure<nl>ontziekin aurre egiteko.,checkAdventPirateAttack,316
,AsioRival,We can only hope that our<nl>turret fire will ward them off.,Geure esperantza bakarra duk<nl>tiroek piratak uxatuko dituztela.,checkAdventPirateAttack,316
,AsioRival,Bonacci! Fib! Let's go help the turret gunners!,Bonacci! Fib! Goazen dorretxoetako tiratzaileak laguntzera!,checkAdventPirateAttack,316
,AsioRival,"You and your student should<nl>do the same, Asio!","Hik eta hire ikasleak gauza bera<nl>egin beharko zenukete, Asio!",checkAdventPirateAttack,316
,AsioRival,If you can.,Hori egiteko gai bazarete.,checkAdventPirateAttack,316
,AsioRival,Solus<10>.<10>.<10>.<30> You keep guard here.,Solus<10>.<10>.<10>.<30> Hik egin guardia hemen.,checkAdventPirateAttack,337
,Solus,S<30>-Shouldn't we evacuate?,E-<30>Ez genuke ebakuatu beharko?,checkAdventPirateAttack,346
,AsioRival,No.<30> We have to hold Advent.,Ez.<30> Abenduren kontrola berreskuratu behar diagu.,checkAdventPirateAttack,354
,AsioRival,Stay here.,Geldi hemen.,checkAdventPirateAttack,354
,Solus,...Y-Yes!,...B-Bai!,checkAdventPirateAttack,367
,Professor,I'm off to help too.,Ni ere laguntzera noa.,checkAdventPirateAttack,423
,Mentor,Otus.,Otus.,checkAdventPirateAttack,448
,Mentor,You have caused enough harm.,Nahikoa kalte egin duk dagoeneko.,checkAdventPirateAttack,448
,Mentor,You will stay in here.,Hemen geldituko haiz.,checkAdventPirateAttack,448
,Mentor,I will lock the door behind me<nl>as I go to help the others.,Atea giltzaz itxiko diat<nl>besteak laguntzera irtetean.,checkAdventPirateAttack,448
,Mentor,You are not fit to help the<nl>others protect the city.,Ez haiz hiria babesten<nl>laguntzeko gai.,checkAdventPirateAttack,448
,Mentor,"Kernelle, Solus... please see to it that these<nl>two do not do anything stupid while I'm away.","Kernelle, Solus... mesedez, zaindu bi hauek,<nl>ez dezatela ergelkeriarik egin ni bueltatu artean.",checkAdventPirateAttack,476
,Solus,.<10>.<10>.<10>,.<10>.<10>.<10>,checkAdventPirateAttack,513
,Kernelle,Pfft!,Pfft!,checkAdventPirateAttack,518
,Kernelle,That stuck up old fool.,Agure zahar txoroa!,checkAdventPirateAttack,518
,Alphonse,We must stop the attack<nl>on the city at once!,Hiriaren kontrako erasoa<nl>gelditu behar dugu berehala!,checkAdventPirateAttack,598
,Mechanic,How are we supposed to do that?,Eta nola egin dezakegu hori?,checkAdventPirateAttack,609
,Mechanic,We've been locked in here.,Hemen giltzapeturik gaude.,checkAdventPirateAttack,613
,Mechanic,And there's nothing that we<nl>can do against the pirate fleet.,Eta ezin dezakegu ezer egin<nl>piraten flotaren aurka.,checkAdventPirateAttack,613
,Mechanic,You must know that.,Ondo dakizu hori.,checkAdventPirateAttack,613
,Alphonse,Nothing we can do?,Ezin dezakegula ezer egin?,checkAdventPirateAttack,627
,Alphonse,"Master Geddy, I do not share<nl>your pessimistic outlook!","Maisu Geddy, ez nator<nl>zure ikuspegi ezkorrarekin bat.",checkAdventPirateAttack,627
,Alphonse,I know <30>precisely how to stop them.,"Nik badakit <30>zehatz-mehatz, nola geldiaraz ditzakegun.",checkAdventPirateAttack,652
,Kernelle,"Hey! <45>You're a pirate, aren't you?","Ei! <45>Zu pirata bat zara, ezta?",checkAdventPirateAttack,682
,Kernelle,Do you perhaps have some<nl>information that could help us?,"Lagun gaitzakeen informazioren<nl>bat daukazu, agian?",checkAdventPirateAttack,682
,Alphonse,Of course! <30>We need to stop the <15><b>D<3>r<3>e<3>a<3>d<3>n<3>o<3>u<3>g<3>h<3>t<b>.,Bai horixe! <30>Geldiarazi behar duguna <15><b>k<3>o<3>r<3>a<3>z<3>a<3>t<3>u<3>a<b> da.,checkAdventPirateAttack,692
,Alphonse,Stopping the <b>Dreadnought<b> could stop the entire fleet.,<b>Korazatua<b> geldiarazteak flota guztia geldiaraztea ekar lezake.,checkAdventPirateAttack,701
,Alphonse,"It's a massive ship, <15>but it's got one weakness!","Ontzi erraldoia da, <15>baina ahulgune bat dauka!",checkAdventPirateAttack,701
,Alphonse,"We can <b>sneak in through the bomb chutes<b>,<30><nl>and set off an <b>explosive charge<b>.","<b>Bonben isurbideetatik ezkutuan sar gaitezke<b>,<30><nl>eta ontzian <b>leherkari<b> bat ezarri.",checkAdventPirateAttack,711
,Alphonse,K[1]aboom!!! <45>And Advent would be safe.,D[1]aanbaa!!! <45>Eta Abendu salbu legoke.,checkAdventPirateAttack,723
,Kernelle,That sounds very dangerous!,Horrek oso arriskutsua dirudi!,checkAdventPirateAttack,732
,Alphonse,"Otus, Geddy and myself are noble men!","Otus, Geddy eta hirurok gizon ausartak gara!",checkAdventPirateAttack,754
,Alphonse,We do not care for trifles such as danger!,Ez gaituzte arriskua moduko txikikeriek arduratzen!,checkAdventPirateAttack,754
,Alphonse,Madam... <30>Kernelle?<60> Might I ask you<nl>for<30> the keys out of this building?,Zera... <30>Kernelle?<60> Emango al dizkiguzu<nl><30>eraikin honetatik irteteko giltzak?,checkAdventPirateAttack,754
,Kernelle,!,!,checkAdventPirateAttack,767
,Kernelle,I don't know...,Ez dakit ba...,checkAdventPirateAttack,772
,Kernelle,Do I have any reason to trust you?,Zer arrazoi daukat nik zuetaz fidatzeko?,checkAdventPirateAttack,772
,Solus,I.<10>.<10>.<30> I trust them!,Ni.<10>.<10>.<30> Ni fio naiz haietaz!,checkAdventPirateAttack,785
,Solus,Otus and Geddy are great guys!<30> They wouldn't lie!,Otus eta Geddy mutil onak dira!<30> Ez lukete gezurrik esango!,checkAdventPirateAttack,785
,Kernelle,<10>.<10>.<10>.,<10>.<10>.<10>.,checkAdventPirateAttack,790
,Alphonse,Give these two brave souls a<nl>chance to show their worth.,Eman bi arima kementsuoi<nl>haien balioa frogatzeko aukera bat.,checkAdventPirateAttack,810
,Kernelle,Here's a key.,Hemen duzue giltza.,checkAdventPirateAttack,850
,Kernelle,"If anyone asks us, we didn't see you go.","Inork galdetzen badigu, ez zaituztegu alde egiten ikusi.",checkAdventPirateAttack,850
,Solus,Good luck out there!,Zorte on hor kanpoan!,checkAdventPirateAttack,856
,Alphonse,"Let's go, little one!","Goazen, txikia!",checkAdventPirateAttack,864
,Kernelle,"Don't look so down, laddie.<nl>If you made a mistake you'll<nl>make it right in time.","Ez zaitez horren burumakur egon, adiskide.<nl>Akatsen bat egin baduzu, izango duzu konpontzeko aukera.",kernelle,19
,Kernelle,"Take Asio and the Professor, for instance.","Ikusi Asio eta irakaslea, esaterako.",kernelle,19
,Kernelle,They've made plenty of mistakes.,Akats ugari egin dituzte.,kernelle,19
,Kernelle,Only reason they're able to act all<nl>high and mighty now is because they've worked<nl>hard to set those mistakes right.,"Orain burua goian dutela badabiltza,<nl>akats horiek konpontzeko gogor<nl>lan egin dutelako baino ez da.",kernelle,19
,Mechanic,"Listen, lady...","Aizu, andrea...",kernelle,54
,Mechanic,We didn't do anything wrong!,Guk ez dugu ezer txarrik egin!,kernelle,54
,Mechanic,We defeated a giant mechanical frog guardian<nl>to get to the control room!,Zaintza lanetan zebilen igel mekaniko erraldoi bat<nl>garaitu genuen kontrol-gelara iristeko!,kernelle,54
,Mechanic,"But when we got there, it was already broken!","Baina heldu ginenerako, aspaldian hondatua zegoen!",kernelle,54
,Mechanic,"Like we said, the machinery wasn't on in the first place!","Esan bezala, makineria guzti hori ez da azken aldian martxan egon!",kernelle,54
,Kernelle,Really?,Benetan?,kernelle,63
,Mechanic,Yes!,Bai!,kernelle,68
,Kernelle,That's very interesting!,Zeinen interesgarria...,kernelle,73
,Kernelle,It's been thought that the<nl>Owl Temple was responsible for the<nl>islands drifting apart from each other.,Beti uste izan da Hontzaren Tenplua<nl>zela uharteak bereizita mantentzen<nl>zituena.,kernelle,73
,Kernelle,"If the temple isn't causing it,<nl><30>then I wonder what is<20>.<20>.<20>?","Ez bada tenplua horren erantzulea,<nl><30>zer izango ote da<20>.<20>.<20>.<20>?",kernelle,73
,Kernelle,I'll have to look into this matter.,Misterio hau argitu beharko dut.,kernelle,73
,Kernelle,Where are my manners?,Baina non da nire edukazioa?!,kernelle,84
,Kernelle,My name is Kernelle. I research biology<nl>and teach the children at this school.,Nire izena Kernelle da. Eskola honetan<nl>biologia ikertu eta haurrei irakasten diet.,kernelle,84
